id,fen,mateIn,composer
cfc57c3d,3n2K1/3R4/4pk1p/4p2P/1p2P1PP/p7/PP1b4/8 w - - 0 1,6,Norman Alasdair Macleod
3cadb8e1,8/2N3B1/3p4/6K1/4k3/7R/8/8 w - - 0 1,6,Юрий Акимович Сушков
01469860,8/Pk6/1B6/1K6/8/8/4P3/8 w - - 0 1,6,Владимир Семёнович Гребешков
24467b92,7q/8/PR6/P2PP2p/2R5/1KP5/p7/k7 w - - 0 1,6,Georg Ernst
6d116c09,1B6/6N1/8/1R6/4k2b/4p3/4P3/3K4 w - - 0 1,6,Tibor Djablik
4028b086,8/8/8/3N4/2NkB3/3P1K2/2P5/8 w - - 0 1,6,Николай Данилович Злыднёв
b381a447,6B1/7P/6k1/8/6KP/8/5P2/8 w - - 0 1,6,Николай С. Зиновьев
abf1d027,8/2pN2p1/1p6/pQ2P2n/K2kr3/3p2q1/NP1P2n1/8 w - - 0 1,6,Leonid Makaronez
984ab15e,Kb4qr/8/4p3/k2pB3/1R1N4/P7/1P6/8 w - - 0 1,6,Horatio Bolton
b3fe3e42,K1N5/B1bp2p1/p2p2r1/k3p2p/B3R2n/P4p2/4P2n/7b w - - 0 1,6,Frank Herrmann
3974ef48,8/4K3/8/8/3k4/2R2P2/8/B7 w - - 0 1,6,Александр Александрович Шилин
afcb5f0f,8/8/4p3/2p1P2R/1p4p1/1p1B1pk1/1P3prp/2B2RbK w - - 0 1,6,Nenad Petrović
fd74b0f5,8/8/8/p2B4/P6B/3k4/4N3/3K4 w - - 0 1,6,Степан Павлович Цырулик
6d78da54,1B6/Pp6/5p2/2PP1P1B/3p4/1P1PpP2/4P1p1/4K1kb w - - 0 1,6,Alessandro Cuppini
07805662,8/8/3N4/3p4/3k1P2/2R3K1/1P6/8 w - - 0 1,6,Dieter Müller
1780344a,8/8/8/7p/3p4/3P2B1/5K2/4N2k w - - 0 1,6,Александр Константинович Калинин
c9035a13,8/8/8/3N4/2K1k1B1/3p1N2/3P4/8 w - - 0 1,6,Юрий Литовко
28445549,N7/p3p3/P1k1P3/R3P1p1/2p1r1P1/2P2K2/5nB1/8 w - - 0 1,6,Karol Mlynka
b87cc5be,8/4p3/8/P7/8/7p/7p/5K1k w - - 0 1,6,Микола Олексійович Пархоменко
3cef3d51,8/8/7R/3k4/5p2/5K2/1N6/6B1 w - - 0 1,6,Wolf Willi Böhringer
b26eb148,7k/5Pq1/8/8/4Q2P/3K4/B7/8 w - - 0 1,6,Baldur J. L. Kozdon
44278586,n7/3N4/2N1p2p/1P1kP3/7K/2pBp3/p1P1P3/rb6 w - - 0 1,6,Zoltán Labai
c43b1505,4B3/Kb6/1P1k4/R3pPB1/1pP5/1P6/3PP2p/8 w - - 0 1,6,Bernhard Schauer
f3db5a24,4r3/1pb2ppr/4P3/1P1P2Bp/n1p4P/P1k3P1/2B2P2/1K1R4 w - - 0 1,6,Александр Фёдорович Феоктистов
94b6fe90,8/2K2Pqk/2nBQ3/8/8/8/8/8 w - - 0 1,6,Baldur J. L. Kozdon
f44f3b2e,5r1k/6R1/5B2/5P2/8/7K/8/1B6 w - - 0 1,6,Josef Johann Breuer
c8c06f04,8/8/8/4p3/Np2P1p1/4p1P1/pP2P1Np/kb1R3K w - - 0 1,6,Stanislav Vokál
caeedbd1,k7/8/B1N4p/8/8/p2p2p1/P2P2p1/4K1Rb w - - 0 1,6,Manfred Zucker
9e9d9f10,7r/8/2p1p3/2p1p2R/2K1B3/6B1/4N1rp/7k w - - 0 1,6,Dieter Werner
53c1b75c,R6N/P1p5/k1K5/8/8/8/8/7n w - - 0 1,6,Bo Waldemar Lindgren
97a7258c,8/3BB3/2K5/4k3/8/4P3/5N2/8 w - - 0 1,6,Евгений Викторович Марков
6731a85e,8/8/8/1p2p3/1Rp5/8/B3K3/2k5 w - - 0 1,6,Herbert Robert Engel
96b8b0a2,1B6/1N6/8/8/2p5/2k5/4P3/R3K3 w - - 0 1,6,Wolfgang Alexander Bruder
2d362056,2br1b2/1nq1pP2/1n2p3/4p1Rp/3Pp3/4P2B/3BP1RP/r4kNK w - - 0 1,6,Лев Ильич Лошинский
1f725311,8/2p3N1/2P3B1/2K1k1B1/8/8/8/8 w - - 0 1,6,Николай С. Зиновьев
b6b3ee37,8/7N/8/8/6pp/3p1ppk/1Kprpp1n/2nb1rbq w - - 0 1,6,Владимир В. Никитин
ee367160,1N1RK3/1p1N1p1b/1P1kBp2/n2P2pp/1bp1P2r/5n2/4Q3/1q6 w - - 0 1,6,Владимир Михайлович Арчаков
72a1c74a,k1K5/2p4p/1pN1Pp2/4p1n1/8/8/Pp1P3R/8 w - - 0 1,6,Thorsten Zirkwitz
e20ac579,kB4r1/6p1/3Q1b2/8/8/8/6K1/8 w - - 0 1,6,Рудольф Михайлович Ларин
5f65015e,7R/5p2/pp1p1Pp1/1PpP4/k1K1p3/PpP1B1P1/1P6/8 w - - 0 1,6,Федір Михайлович Капустін
a90181ed,8/p7/k7/8/P1K5/P7/8/1R6 w - - 0 1,6,Роман Федорович Залокоцький
5337a0a8,8/4p1p1/1P1kP1K1/3P4/2PP2p1/6P1/8/1B6 w - - 0 1,6,Bernhard Schauer
dfe4d8ef,8/8/p7/4p3/8/4p3/p1B1P3/k1B3K1 w - - 0 1,6,Manfred Zucker
9db66073,2b3Kb/2p1BBn1/7r/1NP1k3/4pR2/2nPP3/3r1N2/8 w - - 0 1,6,Виктор Иванович Чепижный
98e9e9ff,6k1/7p/4N2B/8/3K4/8/8/8 w - - 0 1,6,Jorma Pitkänen
7a8149d1,8/1B6/8/bb2p1pq/p2k1n2/Q7/4Pp2/3KN3 w - - 0 1,6,H. R. Kuiper
2930c0fa,7K/1n6/1b6/1NpP4/P1k2N2/1RPp4/p7/Bn1B4 w - - 0 1,6,Ferdinand Metzenauer
40f254a5,2N1r2n/p1N2pQ1/3pPp1q/1Bk1rb2/4PP2/2B2p1p/R2n1P2/3K4 w - - 0 1,6,Marcel Tribowski
adfd7490,2R5/1p2N2b/pkp5/7r/1Kn2B2/8/5R2/q7 w - - 0 1,6,
50fb2188,8/7n/8/P4K1p/R2NP2p/2k2P1Q/ppppP3/1q1r3r w - - 0 1,6,Leonid Makaronez
b57b116e,8/8/8/8/1p6/2k5/1N6/R3K3 w - - 0 1,6,Іван Іванович Сорока
7dc2895e,8/8/N7/3P4/8/4B3/4KNp1/6k1 w - - 0 1,6,Juri Jakowlewitsch Marker
0ca6dd82,K1RB4/8/k2p2n1/1p2n3/1p6/3pp3/1p2p1r1/1b2N3 w - - 0 1,6,Alois Johandl
06159024,k7/q7/3P4/2N5/5Kp1/8/5Q2/8 w - - 0 1,6,Александр Вульфович Тогер
f828f2da,2N5/p3K3/8/P1p2k1P/2P1p3/1P5P/1P6/6B1 w - - 0 1,6,Franz Fesca
9427480c,8/p7/K2p4/3pkNB1/3N4/P4P2/8/8 w - - 0 1,6,Josef Kupper
4846ab13,r3qrk1/2pbppp1/1nQ5/4N3/2n2B1R/p3P2N/1PP2P2/1K5R w - - 0 1,6,Samuel Loyd
1d4e42db,3n4/4b3/3k4/1KN1p3/3B4/5Q2/8/8 w - - 0 1,6,Zdeněk Zach
66585412,8/4K1kB/6P1/6P1/8/8/1P6/8 w - - 0 1,6,Бошко Милошески
50b2dde3,8/1B1pB1K1/1P1Pk3/2p2p2/1p1ppp1P/3N2p1/1q2R1rr/b6Q w - - 0 1,6,Abdelaziz Onkoud
c6e3ce7b,8/p1B5/k1B3p1/6p1/8/2P3K1/6P1/8 w - - 0 1,6,Hartmut Brozus
59a5beff,2R4K/r2kN1p1/p2P4/3Pp1P1/2N5/8/4P3/r4nb1 w - - 0 1,6,Michael Herzberg
4d0ac15b,q1rb1RBk/pbr1p1p1/6p1/QP4P1/1P1P4/p7/2P3P1/K7 w - - 0 1,6,Josif Michailowitsch Kricheli
909d5da6,k3b2q/1RK1ppQ1/1Pnp3r/6R1/8/2N5/8/r7 w - - 0 1,6,Theodor Nissl
f8d6fe33,8/5p2/2Bp1B2/5p2/p3pk1K/4p3/4P3/8 w - - 0 1,6,Wilfried König
d4e5ec5a,7K/p3p1Bb/8/r2p1pkN/2Pp1Np1/5pp1/3n4/2b4R w - - 0 1,6,Alois Johandl
22b0e7d3,K3k2q/1Q6/8/1b6/8/R7/8/8 w - - 0 1,6,Володимир Иосифович Пипа
779f0760,3r1bB1/pN4BK/R7/3pPppP/2ppk1p1/4p2b/q3P1Nr/5Q2 w - - 0 1,6,Михаил Романович Костылев
8cecf881,8/5p1N/8/8/5k2/6pB/4R1K1/8 w - - 0 1,6,Martin Wolfgang Hoffmann
f81b6c02,8/8/8/1p6/kp6/7Q/8/1K6 w - - 0 1,6,Юрий Георгиевич Селявкин
fa895be7,8/8/5NK1/4kN2/8/7P/B7/8 w - - 0 1,6,Ernst Schütte
