id,fen,mateIn,composer
dccf2b6e,5n1k/4BK1n/8/7B/8/8/8/8 w - - 0 1,8,Александр Николаевич Шпаковский
cba96089,8/8/8/4N3/5p2/7p/5K2/7k w - - 0 1,8,Joselito Marcos
565b167f,8/p1K3B1/B7/2kN4/1pp1PP2/bn3P2/1n2P2r/8 w - - 0 1,10,Alois Johandl
a55bef16,krN3b1/1p1N3p/1p3r2/1P6/2p5/1p6/8/K2R3n w - - 0 1,8,Adolf Herrmann Rudolf Ferdinand Kraemer
27aac84a,5k2/q2ppP1p/4P2P/p1P1PbN1/P1pR2N1/2K4B/6P1/8 w - - 0 1,8,Zoltán Laborczi
efafb54a,k7/b7/2P5/NN6/8/8/7p/7K w - - 0 1,8,Александр Петрович Максимовских
a13cd3a6,2r5/7Q/8/5K2/8/8/2k5/8 w - - 0 1,19,Bernhard Walter
9baa45a3,3Nn1Bk/6pP/p2r4/Kbp3QP/2pbp2N/7p/PB3r2/7n w - - 0 1,8,Григорий Леонтьевич Попов
c7507621,7k/2pp1K1p/4p2p/1p4p1/8/p7/n7/7R w - - 0 1,8,Ingemar Lind
6c7cbee4,4R3/4N3/4K3/4n3/3pkp2/3pqp2/4b3/4Q3 w - - 0 1,8,Baldur J. L. Kozdon
a30e52b7,8/8/8/8/6N1/4K2p/2N2p1B/5k2 w - - 0 1,8,Владимир Александрович Александров
a362848e,7k/b2p3b/1p3K2/6p1/2Q5/2p5/p4p1n/5n2 w - - 0 1,9,Hannes Baumann
d096c969,RK2B3/1Pp1b3/1k1p4/R3P3/5P1r/2p1n1P1/p2r1p1n/1N3bB1 w - - 0 1,12,Wolfgang Dittmann
9e1a38b4,n3k1b1/1Np1p1P1/K1P1p1Pp/6B1/R5B1/2p5/1b2p2p/2r3n1 w - - 0 1,8,Dieter Werner
bc4781cf,6b1/Q7/1P1b4/1BrP1P2/p2Kp3/Pp4P1/2P1pP2/NRqk1R2 w - - 0 1,8,Алексей Григорьевич Копнин
8a908e8e,7k/8/4b1K1/8/5R2/1P6/8/8 w - - 0 1,9,Richard Becker
f56a5bdf,8/8/5N2/2p5/8/p7/2K5/k7 w - - 0 1,13,Günther Jahn
1672d682,4K3/4pN2/5k1p/1p2b3/4B3/8/R7/8 w - - 0 1,9,Григорий Леонтьевич Попов
c16fe1c9,8/8/8/8/1qNK4/8/3P1R1R/6k1 w - - 0 1,8,Baldur J. L. Kozdon
045f0ba7,8/1R1pN3/p2p4/2kp3r/K2p4/2p2N2/4P3/5n2 w - - 0 1,8,Michael Barth
e96753a1,3N4/2r5/4p3/4k1P1/2pR2P1/p1P3Kp/P3p1p1/4N1nr w - - 0 1,11,Herbert Grasemann
e6eeeb9f,8/5p1p/8/8/7P/7p/5K2/6Nk w - - 0 1,11,Валерий Геннадьевич Смирнов
f5e00a4f,8/8/8/8/8/4rpR1/5R2/3k3K w - - 0 1,9,Николай С. Зиновьев
b95ef85e,n3K3/2kN2B1/B2p2p1/8/1N6/4P3/5bp1/5n1b w - - 0 1,8,Torsten Linß
fa6f19ce,8/3pNb2/2prp1p1/2RnkpP1/2Kp1p2/1P1P4/4PP2/8 w - - 0 1,10,Mihai Olariu
e4febc31,8/8/8/3N4/p3N3/8/2p5/B1k2K2 w - - 0 1,10,Михаил Романович Костылев
dca5930d,8/5p2/8/4p3/4P3/5PNk/4PK2/5N2 w - - 0 1,9,Udo Degener
d5d22ceb,8/8/3B4/8/2R1R3/3k4/1p3p2/3K4 w - - 0 1,9,Frank Fiedler
5b47ff1d,1K6/7p/8/3P3P/5P2/4BPN1/2PRPr1p/4N1kr w - - 0 1,8,Stephan Eisert
46e5578d,8/8/2p3p1/2P1K1P1/N4B2/p1p5/P1pp2N1/1nk5 w - - 0 1,8,Reinhard Zaiser
290317b8,8/8/8/8/8/8/p7/k1K5 w - - 0 1,8,Nenad Petrović
ccd7fd70,BR6/2Nb1N2/5rp1/2kP2b1/PpPp1P2/3p2p1/4Ppnq/BKR5 w - - 0 1,8,Alois Szerencsics
f6f3ccc7,8/6p1/4p1Pp/4P2p/4P3/6Pp/5K2/5N1k w - - 0 1,8,Stelian Lambă
1c8fffe0,8/p7/kp1N4/2pK4/p7/P7/8/8 w - - 0 1,16,Gustavus Charles Reichhelm
4846a748,8/8/2pp4/2pk1P2/2p5/1pP1bN1p/1P1PPP1P/1B3K2 w - - 0 1,8,Степан Павлович Цырулик
ae42f808,3b4/1N1p3r/3p4/p2pp3/1pR3p1/2PB4/3P1P2/B1k1KNRr w - - 0 1,9,Авенир Николаевич Попандопуло
79904ee0,8/6p1/p5p1/Pp4p1/4p1P1/kBB1p3/2K1P3/8 w - - 0 1,10,Анатолий Викторович Стёпочкин
6777556f,8/2n1p3/4B2B/R1b1p3/2K1k3/1ppp2RP/4p3/8 w - - 0 1,11,Oto Mihalčo
6f193e7e,7K/2B5/p6p/8/6b1/4N1P1/6Pk/4R3 w - - 0 1,8,Franz Sackmann
ea6fbbfe,4k3/8/8/8/8/8/8/1KB2B2 w - - 0 1,15,Бошко Милошески
8fd59bad,4k1K1/n3Ppp1/3P1B1b/2p1p1pB/qPb2p2/r2n3Q/1Pr5/8 w - - 0 1,9,Jan Rusinek
e2beb73d,8/8/8/2p1p3/8/p7/1p1KB3/bk6 w - - 0 1,9,Werner Speckmann
967770f6,1K1B4/1N5n/3pB2b/1b1NkP2/6P1/n1P2Pp1/1p4P1/8 w - - 0 1,8,Hans Klimek
886a7dc5,8/2p5/8/2P5/4B3/1KN5/7p/k7 w - - 0 1,8,Михаил Константинович Кормильцев
16e114ec,6b1/5p1k/5B2/6P1/5N2/8/4K3/8 w - - 0 1,8,Abdelaziz Onkoud
10f0159e,1B6/6Kn/6p1/1p6/1r6/1P1p4/4p3/2Q2b1k w - - 0 1,8,Bernt Christer Jonsson
77a7825d,8/7K/R7/1Nk5/8/PB6/4P3/8 w - - 0 1,8,Валерий Алексеевич Иванов
957bb75a,8/8/4p3/7p/4Pp1P/5KPk/5prp/5Bbb w - - 0 1,8,Александр Сергеевич Каковин
6dcc9dd4,4N3/8/2q3B1/8/8/8/8/1R1R1K1k w - - 0 1,8,Николай С. Зиновьев
296fda04,rkb5/1n6/1QK5/8/8/8/8/8 w - - 0 1,9,Richard Becker
5e41bf9a,8/pR6/p2k2p1/2pP4/2p1P1N1/3p1K2/rPP5/8 w - - 0 1,11,Olivier Schmitt
3e1d2595,8/8/8/8/Q6K/5B2/2ppp3/3k4 w - - 0 1,8,Mirko Degenkolbe
9f8b44ce,6n1/5bp1/2NB2p1/1PNkP3/6p1/2pB4/P3pP2/6nK w - - 0 1,10,Милан Радоје Вукчевић
4a12e758,8/K2p4/PB6/1kp1N3/2p5/p1P5/rpBP4/8 w - - 0 1,8,Peter Sickinger
38e6979d,8/1B5p/1Bp1p3/1kP1p3/4P2p/1pP4P/1P4p1/6Kb w - - 0 1,8,Eric Schaer
b478bde0,8/1p5p/kP6/7R/7K/8/8/6B1 w - - 0 1,8,Mirko Degenkolbe
