id,fen,mateIn,composer
c538ae81,2B5/7p/8/4K1R1/7k/7N/5P2/8 w - - 0 1,3,Михаил Александрович Чернушко
eb9bf356,NKR5/8/pp2n1p1/k4pQ1/Pp5B/6p1/1N6/7b w - - 0 1,3,John Ormerod Scarlett Thursby
c2ffc65e,6n1/B2Q1r2/1NpP2p1/2k3pp/K2r4/2pp1N2/1p6/8 w - - 0 1,3,Rudolf Solarczyk
92ca1cd0,B3KR2/4Qn1r/1p1p4/1R1p3p/2nk4/1Pp1r3/2P5/4N1Bb w - - 0 1,3,Joseph Jean Louis Marie Opdenoordt
2c257d5d,8/1B1p4/3P4/p4P1K/p2k4/P7/3B4/1Q6 w - - 0 1,3,William Johnstone McArthur
c5c9ad7c,6Q1/2B2p2/5rn1/1NpPP2N/4k1P1/r1pR4/3P1Pnb/5B1K w - - 0 1,3,Franz Pachl
5b80f868,8/2pQpNn1/Kb2pB1R/1P3kp1/2PPN1RP/pp1r1P2/2qP4/7n w - - 0 1,3,Walther Martinus Johannes Jørgensen
c111425c,BK1R1R2/BN4p1/P3p2p/1pp1kbp1/4n3/5PP1/r2p4/7Q w - - 0 1,3,Antonio Piatesi
1893cbef,8/1B6/7K/p1P5/p2PN3/p2kp3/2N2p2/1Q4b1 w - - 0 1,3,Кирил Н. Стоянов
4bd77390,2b5/6p1/nK1PpP2/R5b1/N1k5/PNpp4/B1pP3Q/4q1n1 w - - 0 1,3,Миодраг Младеновић
098c5266,r3kB2/Ppb2R2/p2p1R2/P2Pp3/2n4K/8/8/3B4 w - - 0 1,3,Бошко Милошески
d604b7c7,R1K1B3/1p6/1k1N1p1q/2p3r1/2R4p/B2p4/3n1b2/8 w - - 0 1,3,Manfred Mündel
3b75d6ee,Q7/8/2p5/3N2P1/3kP3/1K6/2P2P2/8 w - - 0 1,3,José Tolosa y Carreras
58f1f440,K7/N7/q7/k7/b7/n7/Q7/B7 w - - 0 1,3,Joseph Ney Babson
fcf53598,3K4/2p1p3/1p4Qn/P2kb3/1B6/3Bp3/4P3/5b2 w - - 0 1,3,Ladislav Vetešník
5a92d678,8/3p3p/5b1p/3RpkpB/3p1N2/5p2/Q4B2/5K2 w - - 0 1,3,Franz Xaver Patzak
f6f81133,6nK/5p1b/2pB1p1p/2p4B/r2pk2P/6RQ/qn1P1Pp1/3r4 w - - 0 1,3,Лев Ильич Лошинский
8eb54c08,1B2Q3/6pK/3NP3/2P1kp2/1p2B2P/b6p/r2ppP2/6n1 w - - 0 1,3,Fridtjof M. Godager
1e81d1ba,8/2p5/1pk2K2/2BN4/8/3B4/8/7Q w - - 0 1,3,Александр Николаевич Мельничук
f995f96a,4Nn2/1p1r4/1KP5/3kpR2/2p4R/2ppPP1n/4P1N1/2b5 w - - 0 1,3,Stanislav Juříček
aaf7a400,1Q4R1/4pp2/2P5/2p3P1/n1p1k3/8/2K1NpP1/5N1n w - - 0 1,3,Johann Nepomuk Berger
43755064,2nn2R1/2RQ1p2/p2Ppr1p/1rN2kPN/3PpP1p/1b5P/7K/5B2 w - - 0 1,3,Lennart Larsson
d6993033,8/7b/2p3p1/4p1P1/p2bP3/1PpN4/P1Q3K1/k7 w - - 0 1,3,Per Henning Artur Hemmingsson
f10a01cd,6N1/3p4/3k2p1/2RP4/1P4P1/3B4/6N1/R6K w - - 0 1,3,Frank Healey
27c7bde7,3B3b/5K2/2BNp1pp/2P1k2p/b1P1N3/1p1pPp2/7P/1r5r w - - 0 1,3,Norbert Ringeltaube
0f094fd7,7b/6k1/5R2/8/3Q4/8/8/K7 w - - 0 1,3,Miroslav Svítek
a01eb331,5Q2/1R6/3pP2B/3ppN2/4k1BK/b2pNpp1/3P4/2r3rb w - - 0 1,3,Геннадий Петрович Игнатенко
c702622a,n7/2p1K3/2R5/3Nk2p/1p5Q/1p1bP3/3b4/q1n5 w - - 0 1,3,Nicolo Sardotsch
47f673bd,8/6pQ/2P3p1/1PBk1P2/P3R3/7p/4P3/K7 w - - 0 1,3,Jakub Sova
d81a1da9,4n3/3K4/3R2B1/6B1/4NPk1/5b1p/4r1r1/3Q1N2 w - - 0 1,3,Даниил Якимович
8b6e42fb,8/3K4/1Q4Rp/p7/5kN1/8/3PpprP/2b1rb2 w - - 0 1,3,Ignaz Ernst
9b965bc7,8/8/4N3/Rp1PpP2/nPk1P3/P4K2/8/B1NR4 w - - 0 1,3,Alex Casa
5b8dcf4c,3K4/R1p1p3/2k3N1/P1p2p2/2P3bN/8/3R3b/4r3 w - - 0 1,3,Erkki Aukusti Wirtanen
250df8a3,4B1K1/6Np/4N3/8/1ppP3k/6rP/2R3P1/rnb1B3 w - - 0 1,3,Josif Michailowitsch Kricheli
7d9f7d20,r1b1K1BN/pp1ppp2/6p1/8/2Q4P/1PP3Pr/P1pPPP1p/1RRN2k1 w - - 0 1,3,Léon Loewenton
8d7d8aec,8/4K3/5N1k/8/7P/RN6/8/8 w - - 0 1,3,Владимир Михайлович Воронин
e33b7eb7,3KRB1k/3pRb1P/2pp4/2p3p1/4p3/1p3q2/5p2/5Q1n w - - 0 1,3,Josef Burda
ae001a98,Rn6/np1p4/1QpP2N1/1PPk1BP1/6PB/1Pp3p1/2N3Kb/8 w - - 0 1,3,Сергій Іванович Ткаченко
a19fc0b1,4BQ2/7p/8/P3k2N/8/8/4P3/2K5 w - - 0 1,3,William Timbrell Pierce
1f1ee9ca,k1K5/8/8/5n2/8/8/1P1R1B2/8 w - - 0 1,3,Otto Georg Edgar Dehler
35ff7e19,3Q4/8/1P1K2p1/8/6P1/5p1p/5Ppr/4R1Bk w - - 0 1,3,Niels Rutberg
44bbc193,3N4/1B1b2B1/1nn1p2N/2Pk4/3b1p2/P2R1P2/1p1PK3/1Q6 w - - 0 1,3,Viktor Holst
ab2e094f,8/8/8/3N4/3b4/1K6/2P5/kn2Q3 w - - 0 1,3,Friedrich Bethge
0f6e70b6,8/1Kp1B2Q/2B5/7N/8/5p2/1R3bpk/8 w - - 0 1,3,Niels Høeg
90b5349d,8/K4p2/1Q2p1r1/8/3BkNp1/2P3P1/2n4n/8 w - - 0 1,3,A. Z. Huggins
c3df8217,2b5/8/2R3p1/5kp1/5b1p/1p2p3/1B1p3N/1K1Q4 w - - 0 1,3,Hieronymus Fischer
6096dda5,kbB5/qb2N3/1p6/1P6/8/R5B1/8/Q5K1 w - - 0 1,3,Леонид Григорьевич Искра
63efd3dc,nN2R3/5p1Q/8/p7/3kB3/N6p/K7/6n1 w - - 0 1,3,Walter Gleave
b64d971c,1B1N3n/K2Pp3/1P4p1/3k1p2/N1ppr3/p4Q2/p1PP2BP/1n1R4 w - - 0 1,3,Camillo Gamnitzer
05709627,1B6/8/Q7/6Kp/4k3/8/3P4/8 w - - 0 1,3,Андрей Николаевич Дикусаров
ff91391d,8/8/8/2KB4/8/8/1p1B1p2/1N1k1N2 w - - 0 1,3,Микола Олексійович Пархоменко
3856c649,3rn3/Qbp4N/r6p/pB1p1p2/K2pkBRq/3pNp2/5P2/6n1 w - - 0 1,3,Валентин Володимирович Лук'янов
a4548162,8/p7/2p2R2/n1Rpk2N/2Pp2pK/3Pp1P1/1NQ5/2n4b w - - 0 1,3,Tibor Érsek
99b990b5,1k6/2pB1N1b/1pP2p2/2p1BP2/2P3R1/R4p1r/K4Q2/8 w - - 0 1,3,Theophilus Augustus Thompson
7975c139,4k3/2K1P3/6N1/N6R/8/5B2/8/8 w - - 0 1,3,Klaus Peter Hoffmann
37402280,1b6/6K1/1NpP2N1/2p5/P3k1P1/1pP5/1P2BP2/8 w - - 0 1,3,R. H. de Waard
3b29e490,2N5/2p1B1pK/2P1p3/Np1kp3/1P1bRn2/4nQ2/2b3B1/8 w - - 0 1,3,Štefan Sovík
28fb2d66,N3N3/8/p3P1q1/P1kP3p/R1P2P1P/2B3P1/5p1K/5B2 w - - 0 1,3,Helmut Zajic
4b63274f,2K5/5R2/2k5/6Qp/3q4/7R/8/8 w - - 0 1,3,Cyril Henry Stanley Kipping
7bd21582,2b2r2/4p3/3bp1N1/Q3pkPP/2np3K/1P1n1PR1/1q1p1pP1/8 w - - 0 1,3,Віктор Олександрович Мельниченко
23662e6d,8/3Pk1N1/8/4P3/1K6/8/8/2Q5 w - - 0 1,3,Володимир  Михайлович Чорноус
267b8075,5R2/2Np2p1/p2rp2q/K1B1k3/n1Q3P1/N1np2P1/2P5/b3r2b w - - 0 1,3,Martin Wolfgang Hoffmann
9b3a6112,8/p7/Q2p4/3k4/3Np3/1P1p4/1K1R4/8 w - - 0 1,3,Thomas Sexton
a42cd9f6,8/8/K3Q3/8/8/3k4/2p1R3/b7 w - - 0 1,3,Євгеній Михайлович Богданов
6db4eafb,b7/4Q3/Bp1p1p2/1r3N1K/2kb1Np1/P1p1p1Pp/2P5/3q4 w - - 0 1,3,Laimons Mangaļis
49a00e5c,3R4/4K3/4QPp1/1pp1n3/2n1k3/2P1p1PP/4B3/8 w - - 0 1,3,Fritz Emil Giegold
d49c1ca9,n4R2/2p1Kpp1/r1p5/3PkBBb/3Np3/2P1N3/3Rp2n/r7 w - - 0 1,3,Michael Schreckenbach
e99b728f,4N3/3p4/2pp4/r1Bk2Kb/3P3Q/p1p5/P3P3/2rn4 w - - 0 1,3,Antal Miskolczy
67d6a161,K2kB2r/N4R2/1p1p1pP1/3p4/6b1/3Q4/1n4n1/b7 w - - 0 1,3,Antonín König
f697ca73,8/3K4/1p6/2pk4/5P2/2P1pP2/bP1pP3/7Q w - - 0 1,3,Александр Иванович Шошин
6d655ad0,1R2N3/4p3/2k1PpRp/2p2p1r/2P1r2P/1K1N4/7p/6bQ w - - 0 1,3,Зиновий Маркович Бирнов
8f38f2e9,7b/pKN2p2/1p2P3/6p1/1Pk5/1R3N2/2P1pQ2/3rr3 w - - 0 1,3,Ігор Петрович Ярмонов
8bc989a8,6r1/1Q4p1/5P2/8/3B4/2P2P2/4PR1P/2K2Nk1 w - - 0 1,3,Карл Артур Леонид Иванович Куббель
43473341,8/3N4/5R1n/8/4k3/8/B1PK4/8 w - - 0 1,3,Владимир В. Никитин
1a52bbfb,8/p7/PpR5/2NkP3/3p1Pp1/p2B2N1/P6K/8 w - - 0 1,3,Дмитрий Васильевич Кларк
44f1a00a,2n5/5K2/6R1/1p1k4/1B3pB1/1P3N2/3P2n1/8 w - - 0 1,3,Frederick William Lord
331842d1,8/8/3pk3/3N3P/4K3/8/8/7Q w - - 0 1,3,Николай Николаевич Акимов
b082ff04,8/4Qp1b/Kp6/p2p4/2kp2rn/7r/1P2P3/N1NR4 w - - 0 1,3,D. Harry Rosenkilde
be5eda4c,5K2/B4Bp1/RN4pb/4p1kp/4P2p/2p4P/2p1P2P/2N2R2 w - - 0 1,3,Walter Grimshaw
446805e5,1B6/7B/1N5p/3P2kp/5R2/b3pP2/4K3/8 w - - 0 1,3,Arthur Cyril Pearson
26d41b4c,7n/p4p2/P4Kp1/pkPN4/4B3/1Np5/3p4/3Q4 w - - 0 1,3,Birger A. Knudsen
e05dfa2b,n2KQ1b1/1p3p2/8/2kB4/1pNp4/1p6/1P1B4/8 w - - 0 1,3,Václav Císař
32fb2cf8,b7/2N1R1b1/2pP4/Q1PpP3/1ppkP3/2rp2N1/2nP1P1K/1n6 w - - 0 1,3,Peter Sickinger
a730a370,8/8/3Q4/2ppp3/3k4/3N4/3K4/8 w - - 0 1,3,Charles Caldwell Moore
e3d844a5,Q7/3B4/8/4k2P/4N3/K7/6P1/8 w - - 0 1,3,Виктор Сергеевич Колпаков
2a6fc835,2R3B1/NnP5/p2k2K1/1P4BP/r2P3r/P5p1/1P1N1p2/n2Q2q1 w - - 0 1,3,Володимир Григорович Саміло
ed818f4c,4K1BB/2p2N2/2p1kPp1/P5p1/4P1R1/5nN1/1bPp4/1r5b w - - 0 1,3,Radu Drăgoescu
e77de802,6n1/1N2p3/4p2p/p7/2Pk1B2/6P1/K1Q2P2/8 w - - 0 1,3,Godfrey F. Heathcote
5c004cd5,K3N3/8/1PnP4/B6N/Pp1k2P1/1pR2B2/1Qp1p3/4r3 w - - 0 1,3,Leonid Makaronez
e6eff17f,4N3/5bp1/1P4p1/P2k4/B3R3/4BN1P/2P3K1/8 w - - 0 1,3,Ferdinand Schindler
ee1a019e,2N1n3/2p5/2Q5/k1N1p3/2nP4/2n5/1P6/K7 w - - 0 1,3,Josef Salminger
913fd04b,K1bR4/Pprn2p1/1Rpk2P1/Pp4Q1/1p5p/1B4rp/3N1n1B/8 w - - 0 1,3,Walter Eiche
03534d4b,8/3B4/3k4/Q2N3K/8/8/8/3N4 w - - 0 1,3,Владимир Павлович Шумарин
36bde306,2K2b2/2PB1pN1/3p1P2/n1PkpP2/8/3PQ1n1/N1P1p3/B2bq3 w - - 0 1,3,Венелин Алайков
10a302b5,8/1b2p3/1Qp4B/K4PrB/p4k2/2P1p1N1/5p1p/5rb1 w - - 0 1,3,Alexander Goldstein
048c72d0,1n6/5K2/8/5p2/8/1Q6/8/kb3N2 w - - 0 1,3,Nils Adrian Bakke
4146b2ba,8/5p2/1N1KpP2/pp2N3/3k4/5P2/3P4/b1B5 w - - 0 1,3,Юрий Александрович Жарков
7bec58b8,4K2B/pp1B1p2/bR1P1P2/1P2k3/7N/1p4P1/rnPP4/7Q w - - 0 1,3,Карл Артур Леонид Иванович Куббель
bb7fb878,8/1K2p3/N6B/k7/P2p3p/1P2p3/8/4b3 w - - 0 1,3,Eero Johannes Saarenheimo
1aeaa59b,3B2bK/R2R1p2/1p2k1B1/2pppr1p/2nPrp2/n2N1NP1/8/2Q5 w - - 0 1,3,Анатолій Володимирович Світильський
0275e492,k7/1q6/8/3Rp3/8/3Q1R2/8/7K w - - 0 1,3,Ангел Златанов
7477b1a9,1n6/2N4p/2p1R2r/R1P1pP2/3rk1P1/1B1p4/1K1Bp3/Q3N3 w - - 0 1,3,Aleksis Richard Rurik Rautanen
75b25894,8/3K4/2P5/2NkNP2/1pRPR3/1p3p2/1Br1rp2/1Q1b1B2 w - - 0 1,3,Vilmos Schneider
fb0a115f,7n/1B1K4/5p2/1Np1kp2/R7/8/3b2N1/8 w - - 0 1,3,Sámuel Gold
1261f3a2,5KQ1/1p1p4/p7/1N1Np3/k7/3RP3/5P2/8 w - - 0 1,3,Emil Palkoska
a67c2bc1,5K2/4B3/1N2NP2/3Bk3/2ppppP1/1pr3p1/2b1p3/4b3 w - - 0 1,3,Walter William Jacobs
55d59041,8/3p4/1p1N4/b2K1p2/1pR2P2/3k4/3p1P2/2nB4 w - - 0 1,3,Ludwig Immanuel von Bilow
12f52e6e,8/2b2r1B/7p/5p1N/2N5/3P1k2/3Pp3/4B1RK w - - 0 1,3,Александр Ильич Сыгуров
7b6305d5,8/8/2Q5/4N3/6p1/7p/5p1k/5K2 w - - 0 1,3,Samuel Loyd
3fcba406,2R4n/k3p3/p1P1p3/p1K1P3/2P3p1/2P5/3PP1p1/1b4Q1 w - - 0 1,3,Emil Palkoska
44b06699,8/8/8/R4Nn1/3pk3/3N4/1R2K2b/8 w - - 0 1,3,Edvin Alexander Ekholm
b26c58c2,3RQ3/3N4/8/2P5/1K1p4/3k4/3p4/N7 w - - 0 1,3,Johannes van Dijk
2e62d13c,8/8/3K4/p6R/8/3B4/2PkP3/1Q6 w - - 0 1,3,Миливој С. Нешић
e00052a2,r2k4/1b1P4/p3Qp1B/3p4/8/3p2r1/6p1/6K1 w - - 0 1,3,Григорий Степанович Гамза
b686fe89,8/5p2/2Q4p/5k1P/8/6B1/8/5K2 w - - 0 1,3,Gerhard Kaiser
fc6f05cd,8/8/5p2/2K4p/2B3kP/3Q4/8/8 w - - 0 1,3,Анатолий Викторович Стёпочкин
2975d55f,6B1/p7/2Q2Kp1/2pP4/1p1kbN1R/3P4/Nb1n1qr1/n3R1B1 w - - 0 1,3,Virgil Nestorescu
bb5ff072,8/B4KQ1/P2p4/3k4/6p1/1P6/6b1/8 w - - 0 1,3,Bohuslav Mikyska
3db8d0c0,2Q5/1p6/4p3/3N1p2/1B1k4/2N3P1/8/5K2 w - - 0 1,3,Leonard Nicolaas de Jong
f483e712,8/5p2/5Kbp/1ppPB1p1/2P3Q1/N2k1PP1/1Ppp1Pp1/3rn1N1 w - - 0 1,3,Johann Christoffel van Gool
80c47ec5,3Bb3/3p3r/R6p/1k3N2/R2p2p1/3Pp1P1/4K3/8 w - - 0 1,3,Robert Braune
0ebd4e6a,8/4Q3/2P1N3/1N2k3/1KP3pr/2P5/7n/5n2 w - - 0 1,3,Ottmar Weiß
b9a53e1a,K7/2k3p1/1p4R1/8/8/8/3R4/8 w - - 0 1,3,Werner Speckmann
f94321a7,5b2/4p1p1/p2pR1P1/P2R4/3Pn1P1/2pk1BPp/P1N4P/2K5 w - - 0 1,3,Paul Wenman
17cd33cf,8/5pN1/2K3p1/1B6/1p2kBR1/2p3Pp/Q3N1b1/3rb2r w - - 0 1,3,Brian Harley
4bacf45e,1R2B1QK/p2N2p1/k7/p2p4/p7/1p1nn2b/8/5q2 w - - 0 1,3,Vladimír Pachman
52c0689c,1b5B/n2p1B2/3pb3/1p4Rp/1P1pk3/R5P1/N1P3P1/4K3 w - - 0 1,3,Николай Семёнович Иванов
49b05b89,7B/6Q1/1k1p4/1B6/P7/2p5/8/2K5 w - - 0 1,3,Siegfried Magner
f42f4a14,2b5/8/4p2K/6Q1/4p2p/pq6/3RB3/k7 w - - 0 1,3,Владимир Петрович Исарьянов
b437f0bf,8/8/8/8/1KB5/6p1/1k6/N4R2 w - - 0 1,3,Микола Васильович Чернявський
8c32fee2,3k4/3P4/3Q4/8/p7/2p5/p1p5/rbK5 w - - 0 1,3,Werner Speckmann
f9ac06dc,bb1R3B/1P2p3/1P2k1B1/r2Rp2p/N7/3r4/1QNP3p/7K w - - 0 1,3,Сергій Олександрович Шедей
90d976c0,6Q1/1b6/p1p5/2p3N1/3ppnRp/7B/K7/7k w - - 0 1,3,Miroslav Havel
6a9bb018,1Q4B1/3N4/3n4/3PB3/4k1p1/2P3P1/p7/K5N1 w - - 0 1,3,Émile Léonard Pradignat
7d4467ad,2K3n1/Q2R4/n1P2P2/r1pN2p1/2p1kPP1/2P2bpP/q1P2R2/2B2B2 w - - 0 1,3,Євгеній Михайлович Богданов
d6848ab9,8/p2r2p1/3pp1BQ/K2bk1nN/4npr1/BNp2p2/Pb6/3RR3 w - - 0 1,3,Evgeni Bourd
85fc39a1,8/6p1/1p4N1/1N1p1P2/2P2P2/2RpkB2/6P1/4BK2 w - - 0 1,3,Аркадий Иванович Ярославцев
b7fccdbd,8/5B2/Kp6/nP5N/4k1p1/QP3N2/2pP3p/2rn4 w - - 0 1,3,Johan Axel Åkerblom
4465a6a6,1b6/4K3/3N2b1/4kp2/2P5/B2BP2R/5r2/8 w - - 0 1,3,Дмитрий Кириллович Каноник
769d2106,8/8/1Q2B3/3Nk3/2p5/8/3P2p1/6Kb w - - 0 1,3,Wolfgang Pauly
49c384eb,b7/8/8/3p4/1pp5/8/7p/2Q2Kbk w - - 0 1,3,Josef Halumbirek
39497501,8/8/8/p7/K4Q2/8/1kN5/Rr6 w - - 0 1,3,
7fe056eb,4Q3/8/8/2p5/2K1B3/1p6/p7/k7 w - - 0 1,3,Николай Филиппович Власенко
c51b028d,n7/3B1p2/1q2rP2/1N1kP2R/3N2Q1/P1p2pP1/1PP2P2/4K3 w - - 0 1,3,Róbert Kintzig
b9b5e120,5K2/6P1/6pr/7k/8/6nB/3Q4/8 w - - 0 1,3,Frank Bradley Phelps
04a68271,3rn3/b4b2/1p5R/3p1p2/Q7/7K/pp2B3/k7 w - - 0 1,3,František Zedek
34c9b385,1Q6/p7/8/3kB3/B2p4/8/8/5K2 w - - 0 1,3,Алексей Евдокимов
2fbc7ee7,8/8/6p1/6k1/6B1/6K1/6Q1/8 w - - 0 1,3,Pál Benkő
62691050,4K3/p7/8/8/1k3B2/8/2Q5/8 w - - 0 1,3,Василь Вікторович Крижанівський
f5b69044,1r6/1p3p1p/5p1p/1K5k/5RN1/2Q1P1np/8/8 w - - 0 1,3,Karel Sobek
b3ee5e70,8/B7/8/Q7/2k3N1/8/3p2K1/3N4 w - - 0 1,3,Steven B. Dowd
8ebc2bbc,8/1N6/2k2NK1/8/8/3P4/8/1Q6 w - - 0 1,3,David M. Howard
bdfe7eeb,5K2/2p1pPQp/7P/N2kP3/p2Bp3/2Pp2p1/p4Pb1/8 w - - 0 1,3,Николай Константинович Малахов
b75d4e44,1N6/Q7/3p4/3k2Np/7K/8/8/8 w - - 0 1,3,Константин Комаревцев
ab60a3ff,4n1K1/2B2Q2/3N4/2p1kBP1/6p1/7b/1p4pb/8 w - - 0 1,3,Olaf Barda
1b40574a,R3K1B1/2P5/8/8/8/3N4/8/Nk6 w - - 0 1,3,Erwin Moritz Herbert Guttmann
6abb1e3e,4KN1b/7P/6P1/1P2kP2/4N3/8/6QP/8 w - - 0 1,3,Karel Kondelík
6da1e0e1,1b6/4pK2/p2p4/Q5p1/P1k5/8/2PPP3/2n2R2 w - - 0 1,3,Julius Zdeněk Mach
bea1cf4b,7B/8/7p/3pb3/7k/3Q4/2K1R3/8 w - - 0 1,3,František Hladík
963b9bc8,3N1n1q/b3NB2/5n2/2P1p2r/2Ppk2p/3R1p1K/5P1B/3R4 w - - 0 1,3,Frederik Willem Nanning
73c07086,3N4/3P4/3Q4/1pppppp1/3k4/8/2PPP3/3K4 w - - 0 1,3,Richard Steinweg
396c9661,8/5P2/8/4p3/4k2p/7P/3Q4/2K5 w - - 0 1,3,Joseph C. J. Wainwright
75cf95ba,5b2/4p3/7p/1R1kN3/P1RN4/7P/2b2PP1/7K w - - 0 1,3,Karel Musil
65085fd3,6kq/5ppN/5QR1/1p4P1/1P6/8/1K6/8 w - - 0 1,3,Anton M. Dahl
f48b62e3,3QR3/K7/n1Pppp2/2pNpNp1/R1r1k3/2p3pP/b3B3/n3B3 w - - 0 1,3,Emil Klemanič
57382b0c,5R2/ppn1K3/3p1B2/3k4/2R2P2/4p3/BN4r1/6b1 w - - 0 1,3,Waldemar Tura
ec8da107,kN6/rb1P4/N7/8/8/8/p7/K7 w - - 0 1,3,William Anthony Shinkman
4ba4ceb5,8/bp2N1p1/3pp1K1/1p6/nRpBk1p1/r1p5/2P1N1P1/4R3 w - - 0 1,3,Сергей Петрович Абраменко
f4181f3f,1K6/PppRPp2/2r1pP1P/4kpB1/1Npp1Rp1/n2r1b2/3N1n2/8 w - - 0 1,3,Hans Peter Rehm
b11a5047,5R2/b7/1pQPp3/1n1NkbPp/1Bp2n2/r4pP1/3P1N1K/8 w - - 0 1,3,Leonid Makaronez
069eecf0,Kn6/p1B5/4p3/1kp5/3R1p2/2R2p2/1p1P3Q/1B1r4 w - - 0 1,3,Constantin Schwede
dca8ae7c,2q1B3/4P3/2pRR1P1/1Npb4/Ppk2bN1/p3Pp2/P1P1Pr2/1K2B2Q w - - 0 1,3,Donald A. Smedley
ad63b394,1B1QR3/K2pb2r/Bp1r1P2/2pNp1pp/2P1k3/p1P2R1p/4PPN1/8 w - - 0 1,3,Johann Joseph Petrus Adrianus Seilberger
0005c9f7,8/q1pK1p2/p1R2p2/3Pkp1r/1N1b1n1p/3Q3P/5P1B/2R3n1 w - - 0 1,3,Леонід Аврамович Любашевський
e623bbf6,K3R3/2p4n/3k3B/3B4/7p/5Q2/8/8 w - - 0 1,3,Václav Císař
542e0c1f,7n/6Q1/5n2/1K2k3/3R1p2/2P2P2/5P2/8 w - - 0 1,3,Emil Palkoska
e54ad09f,8/1r1B2Q1/1p1q1r1n/1PPk1N1b/3P1b1n/3K2p1/8/8 w - - 0 1,3,Юлій Георгієвич Дорохов
4ac8fa5b,3NkN2/4P3/8/8/8/8/8/R3K2R w - - 0 1,3,Борис Дмитриевич Пустовой
33f74bda,2n5/pK4N1/2pp4/1P1k4/1p3R2/2pN4/brP1P3/8 w - - 0 1,3,Dawid Przepiórka
965cc67c,B7/p5B1/3p2p1/r2P2p1/2p1knQ1/n1Rpp1R1/N1b5/K4Nbr w - - 0 1,3,Bengt Ingre
ef3ca861,1B6/1B6/6p1/6p1/6Pp/K2Np2k/4P2P/2R5 w - - 0 1,3,Peter R. Jaeger
1b5a026c,K2n4/1BB2pqb/p2Rpb2/p1k1p3/5r2/N5nQ/N7/8 w - - 0 1,3,Claude Goumondy
f72fd8a2,8/8/8/4Q3/6N1/K6n/2kN4/8 w - - 0 1,3,Alberto Armeni
f042b2b5,1b6/1p3p2/1p1pN3/1P2k3/1N4Qp/1nP4p/2P2P1P/7K w - - 0 1,3,Friedrich Meyer
a4c252a8,4K3/2P5/4k2N/4p1p1/4P3/8/8/8 w - - 0 1,3,Andrés Clemente Vázquez Hernández
48a98004,2k3K1/3R4/1pp5/1qb1p3/1Np2p2/3n3Q/7n/8 w - - 0 1,3,Jan V. Wenda
ea42e7f8,8/8/KP1k2p1/1B4P1/4RP2/6N1/8/8 w - - 0 1,3,William H. Coates
a660e47f,1br2qn1/1pN3p1/b3BpPp/r6k/3P3P/pQ2p1RR/7K/5N2 w - - 0 1,3,Baldur J. L. Kozdon
94e3425d,8/2p3K1/8/3p4/2N1k3/6Q1/1R5n/1nN5 w - - 0 1,3,Miroslav Havel
b0df6f36,8/6p1/1Nr5/pr6/3p2PB/1PpBk2p/2P5/5R1K w - - 0 1,3,Kenneth Samuel Howard
d729205d,Kn6/7Q/4N1PP/p3P1Pk/1b2P3/3p3P/3p2N1/2rb4 w - - 0 1,3,Валерий Николаевич Карпов
21aa6e3c,5B2/3K4/3N4/3k4/2pPp3/7P/3R4/3n4 w - - 0 1,3,Семён Семёнович Левман
727b1bcb,KR2nB1r/2kp2p1/3p4/1nrR4/1N1b4/N7/8/5q2 w - - 0 1,3,Dieter Müller
99c4c09b,4QB2/5p2/B7/3Ppp1K/2rkpN2/2p1R3/1n1nR2N/2r5 w - - 0 1,3,Александр Николаевич Панкратьев
4683fba0,3n4/Q7/3pk1pN/3n2P1/8/8/2BPNK2/8 w - - 0 1,3,Николай Семёнович Терещенко
09f57b25,k3K3/p4p2/N6n/6n1/3p1b2/1Rp1p3/2Q3pq/8 w - - 0 1,3,Alois Johandl
cadbf2b0,Q7/bp6/4p3/2pP1pp1/P1N1k3/2K4p/2b1P3/8 w - - 0 1,3,Renato di Vincenzi
8fa27d7c,7K/5p2/p5pn/8/BB4P1/PP6/P1k5/1R1R4 w - - 0 1,3,Kjell Einar Widlert
8e4d1987,1r6/3Rp3/2R5/2B1p2p/4Qp2/1p5B/bK2n2p/4k3 w - - 0 1,3,Juri Jakowlewitsch Marker
effea79e,8/pK4p1/8/r2p4/1p1kpP2/2NPp3/2P1B3/7Q w - - 0 1,3,József Kelemen
4fd4e31d,1n6/1K6/p7/6B1/3p2N1/1p1Qp1R1/p7/bq5k w - - 0 1,3,Włodzimierz Suchodolski
b77e9d2f,4N1Bn/2N1kr2/1B1p1pp1/8/Qp3P2/1K6/8/8 w - - 0 1,3,Rudolf Schwarz
14400268,N1Q3B1/p5R1/P2P4/pPnn4/2krP3/K2p4/1R5B/4N3 w - - 0 1,3,Karol Mlynka
fca12ae4,1K2R3/4b3/3n4/1pBB1r1p/3N4/R1r1PNpP/P1P2k1p/7Q w - - 0 1,3,Carel Johan Robert Sammelius
b0c7476a,4R1N1/1K5p/1b1pPPPN/2p1k3/Q3p2R/1PP2pp1/3n4/5n2 w - - 0 1,3,Michael Herzberg
d6eee9fb,1BnK4/3B1p1N/P2pR3/rnpkbpPb/p2p1r2/3Qp1P1/N7/3R4 w - - 0 1,3,Владимир Николаевич Рычков
6d0d5611,8/4P2N/1B1P4/4k3/2K3B1/8/3N4/8 w - - 0 1,3,Alexander Henry Robbins
08b607ba,8/Pbp1p3/2Pp3K/5p2/rp2kB2/1P6/3Q2P1/8 w - - 0 1,3,Julius Buchwald
