id,fen,mateIn,composer
5ea10c71,8/8/7p/5k2/8/5K1P/N3P3/bb5B w - - 0 1,0,Виталий Семёнович Коваленко
dc91f7fc,6K1/3p4/6nP/1n1k4/4p2P/4P3/8/8 w - - 0 1,0,Daniel Keith
21a708a6,8/7p/5R2/6kN/4B3/6P1/3q3b/7K w - - 0 1,0,Kārlis Bētiņš
356b5658,k7/n7/K1N5/2B5/8/3p4/8/4b3 w - - 0 1,0,Henri Rinck
94772e4c,6n1/5n2/7N/5K2/8/N4p1R/3p4/3k4 w - - 0 1,0,Сергій Иванович Бородавкін
b07b0c81,8/1P3P2/8/4R3/r7/b7/p1p3r1/2Nk3K w - - 0 1,0,Jan van Reek
dae9e312,8/pK6/2P5/p7/2k5/8/1P6/7b w - - 0 1,0,Эрнест Левонович Погосянц
92541594,8/8/8/8/8/1p6/R1p5/K1k5 w - - 0 1,0,Эрнест Левонович Погосянц
6203aa4f,8/2p2p2/4p2K/3PP1P1/8/2P3k1/3n4/3b4 w - - 0 1,0,Андрей Николаевич Журавлёв
63f3432e,8/K1kp4/P7/1p1P4/P7/8/8/8 w - - 0 1,0,Виталий Семёнович Коваленко
6153f27d,5q2/8/B7/8/8/5kB1/4R2K/8 w - - 0 1,0,Henri Rinck
69f73d69,8/3k4/2r5/8/8/8/1N2nK2/8 w - - 0 1,0,Глеб Николаевич Заходякин
f5823e20,2B5/2P3rr/P5b1/8/3k3B/5P2/8/3K4 w - - 0 1,0,Анатолій Іванович Зінчук
4d316171,B4r1n/P7/8/1k1K4/1q6/8/Q7/n6r w - - 0 1,0,Emilian Dobrescu
bd1f640a,K7/8/p7/8/8/2k5/P7/8 w - - 0 1,0,Ladislav Prokeš
20b41b3f,7k/3p1K2/2P5/8/p2r3p/8/2p5/R7 w - - 0 1,0,Александр Иосифович Гербстман
b4075e25,8/b2N3B/4n3/1K6/6p1/1kP5/2n5/8 w - - 0 1,0,Bohuslav Sivák
9c2d98e4,8/8/4R3/8/Nk6/1n1K4/1p2P3/5r2 w - - 0 1,0,Александр Сергеевич Каковин
62d0dca1,1R6/6p1/p3nn2/Npp5/3R3P/k2N4/p1K2p2/8 w - - 0 1,0,Владимир Акимович Брон
4e1f78fc,8/8/1P6/4p3/ppR5/5kn1/1rP5/3K4 w - - 0 1,0,Анатолий Георгиевич Кузнецов
7ae6d6a8,4b3/3k4/8/6p1/2K5/8/nb1N4/4B3 w - - 0 1,0,Виктор В. Новиков
